,Video_name,frame_name,face_name,Anger,Disgust,Fear,Happy,Sad,Surprise,Neutral
18,movie3,movie3-0039.jpg,movie3-0039-1.jpg,0.1976221650838852,0.013886059634387493,0.17342469096183777,0.01898377574980259,0.5117941498756409,0.015555513091385365,0.06873361021280289
19,movie3,movie3-0041.jpg,movie3-0041-1.jpg,0.061867594718933105,0.0006876912084408104,0.2087545245885849,0.025605762377381325,0.40794962644577026,0.013584797270596027,0.28154996037483215
20,movie3,movie3-0047.jpg,movie3-0047-1.jpg,0.06695861369371414,0.0009361091651953757,0.4581274092197418,0.0006802721181884408,0.1670343428850174,0.014933289960026741,0.29132992029190063
21,movie3,movie3-0048.jpg,movie3-0048-1.jpg,0.18690189719200134,0.14035949110984802,0.3253668546676636,0.024470603093504906,0.17541778087615967,0.09981272369623184,0.047670718282461166
22,movie3,movie3-0049.jpg,movie3-0049-1.jpg,0.128468319773674,0.18515051901340485,0.34415483474731445,0.017096582800149918,0.27962490916252136,0.02577306143939495,0.0197317972779274
23,movie3,movie3-0050.jpg,movie3-0050-1.jpg,0.1248394325375557,0.027475440874695778,0.33853018283843994,0.012506979517638683,0.4213237464427948,0.0062427823431789875,0.06908150017261505
24,movie3,movie3-0051.jpg,movie3-0051-1.jpg,0.05771118775010109,0.0008679013117216527,0.23712754249572754,0.005021219607442617,0.21390171349048615,0.06173469126224518,0.4236357510089874
25,movie3,movie3-0052.jpg,movie3-0052-1.jpg,0.038695644587278366,0.0002785952528938651,0.11922170966863632,0.002454533241689205,0.15646620094776154,0.006344649009406567,0.6765386462211609
26,movie3,movie3-0053.jpg,movie3-0053-1.jpg,0.3020697236061096,0.024043235927820206,0.26794153451919556,0.09222149848937988,0.16103219985961914,0.036270808428525925,0.11642097681760788
27,movie3,movie3-0054.jpg,movie3-0054-1.jpg,0.18744434416294098,0.0014985570451244712,0.08706868439912796,0.05556553974747658,0.5052976012229919,0.0032018141355365515,0.1599235087633133
28,movie3,movie3-0055.jpg,movie3-0055-1.jpg,0.16038870811462402,0.0009325037244707346,0.18135298788547516,0.03562600910663605,0.32919448614120483,0.007561117876321077,0.28494417667388916
29,movie3,movie3-0056.jpg,movie3-0056-1.jpg,0.36711356043815613,0.015635088086128235,0.18394458293914795,0.02243344485759735,0.2720796465873718,0.03494005277752876,0.10385361313819885
30,movie3,movie3-0057.jpg,movie3-0057-1.jpg,0.4171217083930969,0.0029515111818909645,0.09236334264278412,0.011270757764577866,0.307466596364975,0.006190096959471703,0.16263599693775177
31,movie3,movie3-0058.jpg,movie3-0058-1.jpg,0.26578593254089355,0.015064637176692486,0.4110891819000244,0.037638064473867416,0.20235675573349,0.008366359397768974,0.05969904363155365
32,movie3,movie3-0059.jpg,movie3-0059-1.jpg,0.20887862145900726,0.01837352104485035,0.1767132431268692,0.203721821308136,0.25171881914138794,0.011739150620996952,0.12885481119155884
33,movie3,movie3-0060.jpg,movie3-0060-1.jpg,0.07052087038755417,0.001366635668091476,0.34225213527679443,0.0032769320532679558,0.35070204734802246,0.03110918588936329,0.20077219605445862
34,movie3,movie3-0061.jpg,movie3-0061-1.jpg,0.0631030946969986,0.0008624461479485035,0.33660244941711426,0.000679732533171773,0.3130529522895813,0.0020978169050067663,0.2836014926433563
35,movie3,movie3-0062.jpg,movie3-0062-1.jpg,0.047351568937301636,0.0011097838869318366,0.3614318072795868,0.0012871632352471352,0.3785940706729889,0.002548063173890114,0.20767755806446075
36,movie3,movie3-0063.jpg,movie3-0063-1.jpg,0.033214930444955826,0.0005112134967930615,0.21158359944820404,0.017153771594166756,0.22188326716423035,0.043743763118982315,0.47190940380096436
37,movie3,movie3-0064.jpg,movie3-0064-1.jpg,0.08073656260967255,0.0005934915388934314,0.12713448703289032,0.1151568666100502,0.29575544595718384,0.06279364228248596,0.31782951951026917
38,movie3,movie3-0069.jpg,movie3-0069-1.jpg,0.0824621394276619,0.001033799722790718,0.19254688918590546,0.0062531656585633755,0.3574657738208771,0.0375191904604435,0.322719007730484
39,movie3,movie3-0076.jpg,movie3-0076-1.jpg,0.09015069156885147,0.010378504171967506,0.2881142497062683,0.01443550270050764,0.37098604440689087,0.07704088091850281,0.14889410138130188
40,movie3,movie3-0078.jpg,movie3-0078-1.jpg,0.053557395935058594,0.0008502934942953289,0.12383893132209778,0.003268242347985506,0.1608337014913559,0.006872843950986862,0.650778591632843
41,movie3,movie3-0079.jpg,movie3-0079-1.jpg,0.10705845803022385,0.004026752430945635,0.11308947205543518,0.06037093326449394,0.29862895607948303,0.00721303466707468,0.4096123278141022
42,movie3,movie3-0080.jpg,movie3-0080-1.jpg,0.1286957710981369,0.01141455490142107,0.19666174054145813,0.01328844390809536,0.38930490612983704,0.02097889967262745,0.2396557778120041
43,movie3,movie3-0081.jpg,movie3-0081-1.jpg,0.08289145678281784,0.0018830416956916451,0.23550331592559814,0.0007938678609207273,0.3006216883659363,0.0160977840423584,0.36220887303352356
44,movie3,movie3-0082.jpg,movie3-0082-1.jpg,0.10047584027051926,0.001369659905321896,0.21390555799007416,0.005792167503386736,0.22285820543766022,0.05781032145023346,0.3977881669998169
45,movie3,movie3-0083.jpg,movie3-0083-1.jpg,0.1615448147058487,0.0025902981869876385,0.3520783483982086,0.0135050592944026,0.12352647632360458,0.06627199053764343,0.28048303723335266
46,movie3,movie3-0084.jpg,movie3-0084-1.jpg,0.1892573982477188,0.01033302303403616,0.4511469304561615,0.014655765146017075,0.2070869654417038,0.04600178077816963,0.08151819556951523
47,movie3,movie3-0088.jpg,movie3-0088-1.jpg,0.09043365716934204,0.003014738205820322,0.24019233882427216,0.011717577464878559,0.4533087909221649,0.027742773294448853,0.17359015345573425
48,movie3,movie3-0089.jpg,movie3-0089-1.jpg,0.09590902179479599,0.0027972329407930374,0.23412080109119415,0.018133796751499176,0.42686811089515686,0.03590428829193115,0.18626677989959717
49,movie3,movie3-0090.jpg,movie3-0090-1.jpg,0.16209937632083893,0.0006938034202903509,0.18586862087249756,0.004050091374665499,0.3060441017150879,0.05382547527551651,0.2874184250831604
50,movie3,movie3-0091.jpg,movie3-0091-1.jpg,0.19138392806053162,0.0049407463520765305,0.14531216025352478,0.006160510703921318,0.3123461902141571,0.010205097496509552,0.3296513259410858
51,movie3,movie3-0092.jpg,movie3-0092-1.jpg,0.09700093418359756,0.0024024141021072865,0.2261197566986084,0.00987259577959776,0.5250166058540344,0.04450089856982231,0.09508681297302246
52,movie3,movie3-0093.jpg,movie3-0093-1.jpg,0.25857725739479065,0.004748885054141283,0.14318372309207916,0.01464082021266222,0.4323451519012451,0.004365275613963604,0.14213891327381134
53,movie3,movie3-0094.jpg,movie3-0094-1.jpg,0.5599784851074219,0.00958766508847475,0.12491860240697861,0.0022242064587771893,0.2598254978656769,0.00494646281003952,0.03851901367306709
54,movie3,movie3-0106.jpg,movie3-0106-1.jpg,0.1360708475112915,0.005357368849217892,0.27806341648101807,0.0047162314876914024,0.3411487936973572,0.06415961682796478,0.17048369348049164
55,movie3,movie3-0107.jpg,movie3-0107-1.jpg,0.1584520936012268,0.00851992703974247,0.2573101818561554,0.011160599067807198,0.3918040692806244,0.011618281714618206,0.16113486886024475
56,movie3,movie3-0108.jpg,movie3-0108-1.jpg,0.11440590023994446,0.0031012033578008413,0.270685613155365,0.03092546947300434,0.40288975834846497,0.0178283229470253,0.16016368567943573
57,movie3,movie3-0109.jpg,movie3-0109-1.jpg,0.12329920381307602,0.0036193937994539738,0.1708478182554245,0.05101637542247772,0.42320066690444946,0.00942375510931015,0.21859285235404968
58,movie3,movie3-0110.jpg,movie3-0110-1.jpg,0.17047372460365295,0.0029778433963656425,0.16980548202991486,0.025816483423113823,0.34977421164512634,0.010364946909248829,0.2707872986793518
59,movie3,movie3-0111.jpg,movie3-0111-1.jpg,0.1955777257680893,0.00399590702727437,0.19369752705097198,0.009681815281510353,0.39459899067878723,0.00908676628023386,0.19336120784282684
60,movie3,movie3-0112.jpg,movie3-0112-1.jpg,0.22482675313949585,0.005942890420556068,0.07701721787452698,0.04664429649710655,0.3016358017921448,0.013757455162703991,0.3301755487918854
61,movie3,movie3-0113.jpg,movie3-0113-1.jpg,0.37313446402549744,0.0065337885171175,0.12761859595775604,0.002100515179336071,0.3243911564350128,0.017997751012444496,0.14822378754615784
62,movie3,movie3-0115.jpg,movie3-0115-1.jpg,0.21511684358119965,0.010093268938362598,0.3271453082561493,0.026273198425769806,0.24525131285190582,0.026799803599715233,0.1493203043937683
63,movie3,movie3-0116.jpg,movie3-0116-1.jpg,0.21569891273975372,0.005612582433968782,0.20966513454914093,0.007012785412371159,0.39863064885139465,0.004755872301757336,0.15862403810024261
64,movie3,movie3-0117.jpg,movie3-0117-1.jpg,0.30326196551322937,0.010828920640051365,0.13856863975524902,0.03083476796746254,0.4006144106388092,0.005070539657026529,0.11082064360380173
65,movie3,movie3-0118.jpg,movie3-0118-1.jpg,0.16758771240711212,0.005598160438239574,0.13340240716934204,0.06761609017848969,0.506851851940155,0.004900538828223944,0.11404332518577576
66,movie3,movie3-0120.jpg,movie3-0120-1.jpg,0.10533107072114944,0.0034497471060603857,0.2637326121330261,0.006015190854668617,0.25953125953674316,0.03472600504755974,0.3272141218185425
67,movie3,movie3-0122.jpg,movie3-0122-1.jpg,0.09371217340230942,0.00698465621098876,0.0625530555844307,0.4685036838054657,0.10191290080547333,0.027592545375227928,0.23874101042747498
68,movie3,movie3-0123.jpg,movie3-0123-1.jpg,0.12988555431365967,0.004436143673956394,0.20462942123413086,0.04954059049487114,0.3250561058521271,0.08467213064432144,0.2017800509929657
69,movie3,movie3-0125.jpg,movie3-0125-1.jpg,0.13723845779895782,0.010329215787351131,0.11819706112146378,0.29766857624053955,0.15816280245780945,0.08065880089998245,0.19774504005908966
70,movie3,movie3-0126.jpg,movie3-0126-1.jpg,0.04217744618654251,7.441420166287571e-05,0.4302457571029663,0.061092160642147064,0.02088571898639202,0.2905450165271759,0.15497955679893494
71,movie3,movie3-0127.jpg,movie3-0127-1.jpg,0.06566685438156128,0.0004951932351104915,0.046296074986457825,0.44926342368125916,0.08378735929727554,0.0043244934640824795,0.3501666486263275
72,movie3,movie3-0130.jpg,movie3-0130-1.jpg,0.1492205560207367,0.004148294683545828,0.309793621301651,0.0004726895713247359,0.3443284332752228,0.00810301024466753,0.18393343687057495
73,movie3,movie3-0133.jpg,movie3-0133-1.jpg,0.3125356435775757,0.005161701701581478,0.1955108493566513,0.007994386367499828,0.31221580505371094,0.008032575249671936,0.15854902565479279
74,movie3,movie3-0138.jpg,movie3-0138-1.jpg,0.28340068459510803,0.004059190861880779,0.2133212387561798,0.0005048816092312336,0.42174485325813293,0.00483305100351572,0.0721360296010971
75,movie3,movie3-0139.jpg,movie3-0139-1.jpg,0.2675904631614685,0.0033297135960310698,0.2257051318883896,0.0005257585435174406,0.40145862102508545,0.008209194988012314,0.0931810513138771
76,movie3,movie3-0140.jpg,movie3-0140-1.jpg,0.1515575647354126,0.013802110217511654,0.24516227841377258,0.1339033842086792,0.4174179434776306,0.009328210726380348,0.028828443959355354
77,movie3,movie3-0141.jpg,movie3-0141-1.jpg,0.1449446678161621,0.03142055124044418,0.209233358502388,0.13975192606449127,0.43252483010292053,0.007723224814981222,0.03440135717391968
78,movie3,movie3-0142.jpg,movie3-0142-1.jpg,0.09171976894140244,0.003820602083578706,0.28855887055397034,0.020310424268245697,0.35167795419692993,0.006638227496296167,0.2372741401195526
79,movie3,movie3-0143.jpg,movie3-0143-1.jpg,0.10331472009420395,0.002594156889244914,0.2761783003807068,0.007703312672674656,0.1314840167760849,0.0125791747123003,0.4661462604999542
80,movie3,movie3-0144.jpg,movie3-0144-1.jpg,0.17191293835639954,0.0016980721848085523,0.31192007660865784,0.019241703674197197,0.14443132281303406,0.022890912368893623,0.32790499925613403
81,movie3,movie3-0145.jpg,movie3-0145-1.jpg,0.14674487709999084,0.012573850341141224,0.3566353917121887,0.015175292268395424,0.3431307375431061,0.013455395586788654,0.11228442937135696
82,movie3,movie3-0146.jpg,movie3-0146-1.jpg,0.16841745376586914,0.012266716919839382,0.2966386079788208,0.01237489003688097,0.32819581031799316,0.014630231074988842,0.16747629642486572
83,movie3,movie3-0150.jpg,movie3-0150-1.jpg,0.14534470438957214,0.005572106223553419,0.2125770002603531,0.001707470160908997,0.2301052212715149,0.04049272835254669,0.36420074105262756
84,movie3,movie3-0151.jpg,movie3-0151-1.jpg,0.2649945616722107,0.0038592256605625153,0.13227896392345428,0.003029055427759886,0.3229239881038666,0.023887285962700844,0.24902695417404175
85,movie3,movie3-0152.jpg,movie3-0152-1.jpg,0.2537131905555725,0.0026413616724312305,0.16593939065933228,0.0038460076320916414,0.2960338294506073,0.02574949897825718,0.25207674503326416
86,movie3,movie3-0153.jpg,movie3-0153-1.jpg,0.2536393105983734,0.015883663669228554,0.3041955232620239,0.002444484503939748,0.37905430793762207,0.0035646159667521715,0.041218101978302
87,movie3,movie3-0154.jpg,movie3-0154-1.jpg,0.2913634181022644,0.008245480246841908,0.24530652165412903,0.002846016315743327,0.31194868683815,0.002515855710953474,0.13777413964271545
88,movie3,movie3-0155.jpg,movie3-0155-1.jpg,0.39696627855300903,0.05340766906738281,0.30382561683654785,0.001599450595676899,0.20196533203125,0.015024315565824509,0.027211381122469902
89,movie3,movie3-0156.jpg,movie3-0156-1.jpg,0.34132838249206543,0.00926804356276989,0.2710667848587036,0.0015018046833574772,0.2798856198787689,0.0066410088911652565,0.09030835330486298
90,movie3,movie3-0161.jpg,movie3-0161-1.jpg,0.017872123047709465,0.0007253576186485589,0.0424766018986702,0.621726393699646,0.0793386697769165,0.026113655418157578,0.21174713969230652
91,movie3,movie3-0161.jpg,movie3-0161-2.jpg,0.058907005935907364,0.0005811487208120525,0.12619955837726593,0.13485458493232727,0.1740490198135376,0.021662648767232895,0.4837459623813629
92,movie3,movie3-0162.jpg,movie3-0162-1.jpg,0.05595267564058304,0.0014744391664862633,0.08818508684635162,0.3479560613632202,0.046917591243982315,0.1425550878047943,0.31695908308029175
93,movie3,movie3-0163.jpg,movie3-0163-1.jpg,0.04167091101408005,0.0003332190099172294,0.336500346660614,0.0041917175985872746,0.1239127591252327,0.03931885212659836,0.4540722668170929
94,movie3,movie3-0164.jpg,movie3-0164-1.jpg,0.07575921714305878,0.0011009426089003682,0.4331948757171631,0.007448097225278616,0.13897086679935455,0.03133600205183029,0.3121900260448456
95,movie3,movie3-0165.jpg,movie3-0165-1.jpg,0.041685402393341064,0.0006796391680836678,0.17970183491706848,0.002447503851726651,0.1814485341310501,0.1487574279308319,0.44527962803840637
96,movie3,movie3-0166.jpg,movie3-0166-1.jpg,0.17719882726669312,0.004848090000450611,0.22940097749233246,0.0031157874036580324,0.41794663667678833,0.016041124239563942,0.15144853293895721
97,movie3,movie3-0171.jpg,movie3-0171-1.jpg,0.04170476272702217,0.0006146309315226972,0.24854834377765656,0.001966879004612565,0.39746224880218506,0.02136935666203499,0.2883336842060089
98,movie3,movie3-0172.jpg,movie3-0172-1.jpg,0.046918053179979324,0.0009541214094497263,0.2770121693611145,0.002455919748172164,0.21916450560092926,0.11764253675937653,0.335852712392807
99,movie3,movie3-0173.jpg,movie3-0173-1.jpg,0.040571123361587524,0.0007710073259659111,0.2177823781967163,0.004859008360654116,0.14973142743110657,0.26568347215652466,0.3206014633178711
100,movie3,movie3-0174.jpg,movie3-0174-1.jpg,0.05490433797240257,0.00817360170185566,0.10992728173732758,0.4928774833679199,0.15986154973506927,0.06511848419904709,0.10913728177547455
101,movie3,movie3-0175.jpg,movie3-0175-1.jpg,0.055664435029029846,0.0019524880917742848,0.18951810896396637,0.4269365072250366,0.13234125077724457,0.006729316432029009,0.1868578940629959
102,movie3,movie3-0176.jpg,movie3-0176-1.jpg,0.45955753326416016,0.04799234867095947,0.20266087353229523,0.0014165799366310239,0.13748839497566223,0.02230888046324253,0.12857535481452942
103,movie3,movie3-0177.jpg,movie3-0177-1.jpg,0.04022474214434624,0.0015659736236557364,0.5507630109786987,0.005868533160537481,0.11578033119440079,0.09738324582576752,0.18841421604156494
104,movie3,movie3-0178.jpg,movie3-0178-1.jpg,0.05204462260007858,0.0003003013553097844,0.17915432155132294,0.004569168668240309,0.13061270117759705,0.005956515669822693,0.6273623704910278
105,movie3,movie3-0179.jpg,movie3-0179-1.jpg,0.1745426207780838,0.006697236094623804,0.35125109553337097,0.014137964695692062,0.2656446695327759,0.01008825097233057,0.17763815820217133
106,movie3,movie3-0180.jpg,movie3-0180-1.jpg,0.16875968873500824,0.00165366695728153,0.1614295095205307,0.007831363938748837,0.1500803530216217,0.007702072151005268,0.5025433897972107
107,movie3,movie3-0181.jpg,movie3-0181-1.jpg,0.2516017556190491,0.0027484060265123844,0.2808898985385895,0.011184155009686947,0.1564170867204666,0.022334929555654526,0.27482378482818604
108,movie3,movie3-0182.jpg,movie3-0182-1.jpg,0.11492130160331726,0.0009107650257647038,0.16612261533737183,0.0002766065008472651,0.22639231383800507,0.023738523945212364,0.46763792634010315
109,movie3,movie3-0183.jpg,movie3-0183-1.jpg,0.05544084310531616,0.001278765732422471,0.08157327026128769,0.003955906722694635,0.16513991355895996,0.015714948996901512,0.6768962740898132
110,movie3,movie3-0184.jpg,movie3-0184-1.jpg,0.08835314959287643,0.0016469690017402172,0.09998790174722672,0.031758565455675125,0.4036233127117157,0.007062116172164679,0.3675679862499237
111,movie3,movie3-0185.jpg,movie3-0185-1.jpg,0.059247709810733795,0.0004372557741589844,0.2592501640319824,0.024315984919667244,0.08358921110630035,0.026631897315382957,0.5465278029441833
112,movie3,movie3-0186.jpg,movie3-0186-1.jpg,0.12579071521759033,0.004446197301149368,0.5071033835411072,0.009311839938163757,0.12025679647922516,0.15827268362045288,0.07481833547353745
113,movie3,movie3-0187.jpg,movie3-0187-1.jpg,0.11634202301502228,0.0005061901174485683,0.2945694625377655,0.012024587020277977,0.07137084752321243,0.0981723815202713,0.4070144295692444
114,movie3,movie3-0189.jpg,movie3-0189-1.jpg,0.04118030518293381,0.0006039243307895958,0.23300714790821075,0.0028488950338214636,0.09651593863964081,0.14738470315933228,0.4784591495990753
115,movie3,movie3-0190.jpg,movie3-0190-1.jpg,0.10384565591812134,0.004075529985129833,0.24072034657001495,0.011584999039769173,0.42879804968833923,0.021417176350951195,0.1895582377910614
116,movie3,movie3-0191.jpg,movie3-0191-1.jpg,0.08746086061000824,0.0019148575374856591,0.17236045002937317,0.006178675219416618,0.1315942406654358,0.08743530511856079,0.513055682182312
117,movie3,movie3-0192.jpg,movie3-0192-1.jpg,0.024528853595256805,0.00010807735088746995,0.11126929521560669,0.005686069838702679,0.1121799647808075,0.0499998964369297,0.6962278485298157
118,movie3,movie3-0193.jpg,movie3-0193-1.jpg,0.3114587664604187,0.00977536290884018,0.2658246159553528,0.0022615755442529917,0.14346012473106384,0.028853120282292366,0.2383664846420288
119,movie3,movie3-0194.jpg,movie3-0194-1.jpg,0.1758839339017868,0.03181687369942665,0.31930071115493774,0.005415463820099831,0.18940132856369019,0.006711633875966072,0.2714700698852539
120,movie3,movie3-0195.jpg,movie3-0195-1.jpg,0.5276466608047485,0.0187337975949049,0.22953592240810394,0.005290655419230461,0.1071348637342453,0.009155942127108574,0.10250219702720642
121,movie3,movie3-0196.jpg,movie3-0196-1.jpg,0.3537416458129883,0.03321389853954315,0.2569110095500946,0.0036805591080337763,0.23601281642913818,0.006353010423481464,0.11008712649345398
122,movie3,movie3-0198.jpg,movie3-0198-1.jpg,0.3076176941394806,0.011038590222597122,0.18468192219734192,0.014781495556235313,0.38429147005081177,0.006653769873082638,0.09093499928712845
123,movie3,movie3-0199.jpg,movie3-0199-1.jpg,0.2496679127216339,0.0017243672627955675,0.137718066573143,0.012332955375313759,0.16940774023532867,0.025844845920801163,0.4033040702342987
124,movie3,movie3-0200.jpg,movie3-0200-1.jpg,0.053123973309993744,0.005478587467223406,0.2175353616476059,0.10453895479440689,0.17354103922843933,0.05004770681262016,0.39573433995246887
125,movie3,movie3-0201.jpg,movie3-0201-1.jpg,0.26030510663986206,0.022948769852519035,0.4451345205307007,0.003123539499938488,0.15285038948059082,0.02035866118967533,0.09527897834777832
126,movie3,movie3-0202.jpg,movie3-0202-1.jpg,0.1384279429912567,0.01221973355859518,0.25297826528549194,0.004841298330575228,0.37838631868362427,0.012683422304689884,0.20046310126781464
127,movie3,movie3-0203.jpg,movie3-0203-1.jpg,0.13209031522274017,0.004504109267145395,0.1287156343460083,0.0014796240720897913,0.25693097710609436,0.004078179597854614,0.47220107913017273
128,movie3,movie3-0204.jpg,movie3-0204-1.jpg,0.03301866352558136,0.0004666301829274744,0.27223125100135803,0.004191561136394739,0.14783057570457458,0.04014071449637413,0.5021206140518188
129,movie3,movie3-0205.jpg,movie3-0205-1.jpg,0.08726731687784195,0.006135661154985428,0.5912843346595764,0.005480331834405661,0.10412728041410446,0.10615627467632294,0.09954874217510223
130,movie3,movie3-0206.jpg,movie3-0206-1.jpg,0.03459768369793892,0.000980471377260983,0.6739360094070435,0.002337835030630231,0.07466700673103333,0.10092909634113312,0.11255183815956116
131,movie3,movie3-0207.jpg,movie3-0207-1.jpg,0.09565092623233795,0.0020014496985822916,0.5825481414794922,0.0014756974996998906,0.13891223073005676,0.07069253921508789,0.10871903598308563
132,movie3,movie3-0208.jpg,movie3-0208-1.jpg,0.3033480942249298,0.007073129992932081,0.42107436060905457,0.0011350350687280297,0.09492387622594833,0.09830379486083984,0.07414167374372482
133,movie3,movie3-0209.jpg,movie3-0209-1.jpg,0.04659410938620567,0.0007367779035121202,0.1875297725200653,0.002849731594324112,0.12204953283071518,0.010077496990561485,0.6301626563072205
134,movie3,movie3-0210.jpg,movie3-0210-1.jpg,0.07161899656057358,0.0008646606002002954,0.4315379858016968,0.002116311341524124,0.1204860657453537,0.0830421969294548,0.29033374786376953
135,movie3,movie3-0211.jpg,movie3-0211-1.jpg,0.05852043256163597,0.0011301754275336862,0.14531977474689484,0.04645223915576935,0.23436886072158813,0.07648288458585739,0.43772563338279724
136,movie3,movie3-0212.jpg,movie3-0212-1.jpg,0.06367162615060806,0.0024556638672947884,0.10087612271308899,0.1263972669839859,0.2075713723897934,0.055643219500780106,0.44338470697402954
137,movie3,movie3-0213.jpg,movie3-0213-1.jpg,0.001529197907075286,0.0003394303494133055,0.004440899007022381,0.9483391642570496,0.004597121849656105,0.005658124573528767,0.035096149891614914
138,movie3,movie3-0214.jpg,movie3-0214-1.jpg,0.19178617000579834,0.030086586251854897,0.2774789333343506,0.015547561459243298,0.2560006082057953,0.0110594742000103,0.2180406153202057
139,movie3,movie3-0215.jpg,movie3-0215-1.jpg,0.16992437839508057,0.024069592356681824,0.4691653549671173,0.003069005673751235,0.20222893357276917,0.012114775367081165,0.11942800134420395
140,movie3,movie3-0216.jpg,movie3-0216-1.jpg,0.30880987644195557,0.0033872993662953377,0.21968595683574677,0.011653636582195759,0.2562299072742462,0.01595088467001915,0.18428239226341248
141,movie3,movie3-0217.jpg,movie3-0217-1.jpg,0.4219578504562378,0.029089437797665596,0.41064146161079407,0.037370916455984116,0.04833272844552994,0.044611621648073196,0.007995935156941414
142,movie3,movie3-0218.jpg,movie3-0218-1.jpg,0.2714807689189911,0.0017213748069480062,0.13679681718349457,0.003727910341694951,0.386277973651886,0.0015358460368588567,0.19845929741859436
143,movie3,movie3-0219.jpg,movie3-0219-1.jpg,0.15450355410575867,0.009738245978951454,0.23487591743469238,0.0013009122340008616,0.4686052203178406,0.003866953542456031,0.12710922956466675
144,movie3,movie3-0220.jpg,movie3-0220-1.jpg,0.17508810758590698,0.005824128165841103,0.24072064459323883,0.005210215225815773,0.3889022767543793,0.01088416576385498,0.17337054014205933
145,movie3,movie3-0221.jpg,movie3-0221-1.jpg,0.3269309401512146,0.4753010869026184,0.08235274255275726,0.00270697008818388,0.10639894008636475,0.002753922250121832,0.003555392613634467
146,movie3,movie3-0222.jpg,movie3-0222-1.jpg,0.18611359596252441,0.19505558907985687,0.16397660970687866,0.006668100133538246,0.4314807951450348,0.004867530427873135,0.011837739497423172
147,movie3,movie3-0223.jpg,movie3-0223-1.jpg,0.01376589760184288,0.00014554559311363846,0.05486205965280533,0.05078171193599701,0.01855235919356346,0.11129682511091232,0.7505956292152405
